LONGITUDE,LATITUDE,ENQUÊTE,ANNÉE,PROVINCE,COMMUNAUTÉ,RÉSULTAT
-78.735,44.466,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-80.113,44.468,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-79.561,44.468,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-78.468,44.471,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-80.076,44.474,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-79.984,44.476,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-79.683,44.476,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-81.339,44.478,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-80.145,44.478,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-80.072,44.478,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-77.713,44.479,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-81.375,44.482,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-80.217,44.482,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-76.672,44.483,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-79.53,44.485,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-78.761,44.485,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-77.628,44.487,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-80.052,44.488,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-80.047,44.488,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-78.452,44.489,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-76.454,44.493,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-81.263,44.495,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-80.263,44.495,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-79.468,44.497,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-80.234,44.498,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-80.767,44.499,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-80.201,44.499,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-80.2,44.499,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-80.267,44.5,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-76.688,44.5,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-80.401,44.501,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-80.217,44.501,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-80.226,44.502,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-80.252,44.504,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-80.235,44.505,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-80.213,44.505,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-80.21,44.508,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-80.023,44.51,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-81.03,44.512,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-81.359,44.514,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-76.605,44.514,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-79.716,44.515,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-76.294,44.515,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-76.601,44.516,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-79.847,44.518,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-79.724,44.518,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-76.541,44.519,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-80.016,44.521,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-79.721,44.522,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-80.004,44.523,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-80.347,44.527,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-79.996,44.527,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-78.222,44.53,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-78.555,44.533,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-78.737,44.534,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-80.401,44.537,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-80.4,44.537,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-80.399,44.537,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-80.398,44.537,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-80.396,44.537,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-79.176,44.545,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-76.657,44.545,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-80.432,44.55,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-76.729,44.55,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-80.981,44.558,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-77.251,44.563,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-76.437,44.563,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-80.878,44.565,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-79.323,44.572,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-78.798,44.572,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-80.934,44.576,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-80.976,44.577,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-79.762,44.581,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-79.423,44.583,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-79.356,44.59,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-80.515,44.594,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-79.321,44.6,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-79.39,44.604,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-79.419,44.605,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-76.624,44.605,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-79.386,44.607,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-79.431,44.609,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-80.981,44.61,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-79.446,44.612,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-79.413,44.612,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-79.483,44.614,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-76.528,44.617,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-79.803,44.619,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-81.263,44.62,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-79.51,44.622,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-79.899,44.625,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-76.452,44.626,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-79.522,44.631,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-80.873,44.632,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-79.437,44.632,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-81.26,44.636,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-79.913,44.638,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-79.548,44.638,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-79.823,44.641,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-80.628,44.643,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-76.636,44.643,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-81.243,44.645,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-76.64,44.645,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-80.955,44.647,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-79.102,44.658,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-79.566,44.661,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-79.799,44.67,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-81.256,44.675,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-79.845,44.675,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-79.406,44.679,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-79.4,44.685,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-79.63,44.688,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-79.884,44.695,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-81.258,44.696,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-79.397,44.696,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-79.768,44.698,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-79.665,44.702,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-80.939,44.706,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-79.816,44.707,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-79.643,44.708,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-81.046,44.71,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-79.644,44.71,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-79.976,44.711,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-79.384,44.711,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-79.972,44.713,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-79.383,44.713,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-79.678,44.718,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-81.252,44.719,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-79.737,44.719,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-79.642,44.721,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-79.866,44.727,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-79.777,44.727,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-80.075,44.733,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-79.672,44.734,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-79.824,44.739,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-79.849,44.74,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-79.636,44.741,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-79.348,44.741,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-76.941,44.743,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-79.808,44.746,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-79.695,44.746,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-79.762,44.748,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-79.334,44.749,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-79.883,44.75,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-79.338,44.753,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-79.703,44.757,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-79.903,44.759,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-79.342,44.767,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-79.673,44.768,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-79.934,44.769,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-79.66,44.776,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-76.724,44.778,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-79.709,44.784,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-79.892,44.788,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-81.281,44.805,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-79.734,44.806,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-79.32,44.811,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-79.983,44.818,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-76.399,44.822,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-76.493,44.843,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-79.356,44.847,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-80.004,44.85,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-79.717,44.851,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-79.326,44.865,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-79.821,44.87,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-76.143,44.871,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-76.338,44.879,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-79.351,44.888,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-79.354,44.891,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-76.007,44.891,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-77.209,44.897,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-81.155,44.901,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-79.369,44.905,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-79.368,44.907,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-79.39,44.91,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-79.37,44.91,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-79.374,44.918,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-79.382,44.919,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-79.412,44.927,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-75.726,44.933,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-76.587,44.94,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-75.132,44.942,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-75.131,44.942,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-81.112,44.945,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-79.393,44.949,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-77.339,44.955,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-76.04,44.959,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-78.287,44.973,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-75.082,44.976,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-79.353,44.992,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-76.389,44.994,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-79.776,44.998,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-78.442,45.003,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-79.32,45.009,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-78.491,45.01,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-78.539,45.014,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-74.894,45.017,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-78.552,45.021,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-74.756,45.026,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-79.329,45.028,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-78.411,45.032,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-76.246,45.035,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-74.793,45.036,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-78.461,45.038,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-79.386,45.039,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-79.308,45.039,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-79.32,45.042,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-79.327,45.043,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-74.715,45.043,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-79.325,45.044,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-78.508,45.045,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-79.327,45.046,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-79.295,45.053,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-79.34,45.054,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-79.286,45.055,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-74.843,45.055,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-78.41,45.056,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-74.903,45.056,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-78.519,45.06,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-74.762,45.064,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-78.544,45.069,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-74.818,45.069,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-78.476,45.074,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-78.606,45.081,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-74.858,45.087,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-79.635,45.089,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-81.408,45.091,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-74.779,45.096,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-74.907,45.097,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-79.661,45.099,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-74.726,45.1,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-79.589,45.106,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-74.822,45.108,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-76.106,45.109,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-74.949,45.11,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-74.87,45.113,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-79.575,45.117,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-78.502,45.12,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-76.187,45.132,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-74.927,45.132,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-74.77,45.137,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-76.075,45.138,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-79.772,45.139,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-81.385,45.142,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-76.137,45.145,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-74.833,45.147,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-79.116,45.15,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-79.114,45.15,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-74.471,45.152,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-74.787,45.166,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-76.151,45.178,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-74.364,45.203,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-77.276,45.204,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-81.481,45.227,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-81.655,45.234,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-81.641,45.234,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-76.206,45.24,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-74.952,45.283,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-79.844,45.288,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-76.285,45.294,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-79.984,45.295,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-79.89,45.301,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-79.964,45.31,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-79.251,45.314,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-80.038,45.317,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-76.288,45.317,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-79.256,45.33,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-79.213,45.33,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-79.158,45.33,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-79.999,45.336,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-80.034,45.342,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-79.207,45.343,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-80.023,45.346,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-79.301,45.347,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-80.034,45.348,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-79.256,45.35,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-80.009,45.352,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-80.2,45.353,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-79.976,45.356,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-80.022,45.358,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-79.125,45.358,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-80.03,45.361,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-79.319,45.361,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-76.297,45.364,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-79.179,45.371,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-74.695,45.376,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-79.945,45.38,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-79.223,45.382,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-79.999,45.387,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-79.145,45.387,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-79.267,45.39,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-79.215,45.391,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-79.301,45.396,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-80.05,45.402,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-79.169,45.404,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-79.241,45.405,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-79.944,45.41,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-79.271,45.414,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-80.202,45.427,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-80.026,45.43,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-80.015,45.43,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-79.921,45.443,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
-79.257,45.447,AGRILE DU FRÊNE,2012,ONTARIO,,NON DÉTECTÉ
