numeropol,marque_voiture,couleur_voiture,presence_alarme,license_plate
76891,VOLKSWAGEN,Autre,0,F83 RMO
76893,FIAT,Autre,0,58 03XU
76895,VOLKSWAGEN,Autre,1,UQ2 836
76896,SEAT,Autre,1,RIP 548
76898,GM,Autre,1,WRT 174
76903,HONDA,Autre,1,B72 GWF
76904,GM,Autre,0,WF9 11I
76904,MERCEDES-B,Autre,0,956 973
76913,HONDA,Autre,1,FW6 86S
76927,FIAT,Autre,1,GVPE-927
76927,FORD,Autre,1,669 428
76929,HONDA,Rouge,1,VOO 264
76935,BMW,Autre,0,YRN 846
76937,GM,Autre,1,GVUK-678
76940,FIAT,Autre,0,33 74VX
76943,TOYOTA,Autre,0,O34 COH
76947,HONDA,Autre,1,TXG-7301
76947,PEUGEOT,Autre,1,GVSJ-042
76956,FORD,Autre,1,FIH-8501
76963,GM,Autre,1,FSY 835
76964,HONDA,Autre,0,UP 1350
76964,RENAULT,Autre,0,OI 0115
76965,GM,Autre,1,MW0 02K
76976,PEUGEOT,Rouge,1,801 622
76981,HYUNDAI,Autre,1,KNQ 433
76987,PEUGEOT,Autre,1,AT 3820
76989,ROVER,Autre,0,BU 5811
76993,SAAB,Autre,0,OBD 590
76997,VOLKSWAGEN,Rouge,0,GVBQ-242
77005,VOLKSWAGEN,Autre,0,GVUY-105
77006,VOLKSWAGEN,Autre,1,NY1 35S
77007,RENAULT,Autre,1,THT46
77007,VOLKSWAGEN,Autre,0,N50 IOE
77016,VOLKSWAGEN,Autre,1,DSI87
77016,VOLKSWAGEN,Autre,0,096 4HR
77023,PEUGEOT,Autre,1,KL 5739
77040,GM,Autre,1,LOG 633
77047,RENAULT,Autre,1,43 97KS
77054,PEUGEOT,Autre,1,380 PSH
77071,GM,Autre,0,ZOZ 166
77073,RENAULT,Autre,1,RNS 581
77074,CHRYSLER,Autre,0,ZHK 380
77074,GM,Autre,0,YZJ 746
77075,SUZUKI,Rouge,1,608 YOR
77075,RENAULT,Rouge,1,SOXX 469
77076,PEUGEOT,Autre,1,ZGK 280
77076,PEUGEOT,Autre,0,PYLT 510
77081,TOYOTA,Autre,1,798 480
77084,VOLKSWAGEN,Autre,1,EM2 07K
77084,VOLKSWAGEN,Autre,0,467 8PA
77084,BMW,Autre,0,808 6FQ
77085,Autres,Autre,1,TPOB 017
77092,VOLKSWAGEN,Autre,0,CA 3641
77092,MERCEDES-B,Autre,1,60 78AN
77109,MAZDA,Autre,1,958 4NC
77109,RENAULT,Autre,0,RBI06
77111,VOLKSWAGEN,Autre,1,39 66LV
77125,FIAT,Autre,1,572 NEI
77141,NISSAN,Autre,1,W05 LCG
77141,PEUGEOT,Autre,1,RIJ 406
77145,FIAT,Autre,1,487 854
77149,RENAULT,Autre,1,WU9 88K
77159,AUDI,Autre,0,WBZ 874
77161,VOLKSWAGEN,Autre,1,623 063
77161,MITSUBISHI,Autre,1,TCO-0854
77161,GM,Autre,1,OS1 90C
77170,RENAULT,Autre,1,BCO-4684
77182,AUDI,Autre,1,NV 9554
77182,FORD,Autre,0,MX2 037
77193,NISSAN,Autre,1,BYH 635
77196,HONDA,Autre,0,TE 1413
77208,VOLKSWAGEN,Autre,1,FVZ 735
77216,RENAULT,Autre,0,YGM 048
77222,GM,Autre,1,ZGW-1395
77224,RENAULT,Autre,1,HUT-1331
77247,TOYOTA,Autre,1,FOA 750
77250,RENAULT,Autre,1,QUA-1550
77259,MAZDA,Autre,1,232 1HC
77262,VOLKSWAGEN,Autre,1,241 6II
77262,BMW,Autre,1,BV 6674
77263,HONDA,Autre,0,GAP 495
77264,NISSAN,Autre,1,E29 OFI
77269,GM,Autre,1,ZGU 182
77269,MERCEDES-B,Autre,1,M08 MZI
77270,RENAULT,Autre,0,BVA 520
77275,FORD,Autre,1,UDQ 249
77281,HONDA,Autre,0,FDJ 318
77281,MITSUBISHI,Autre,0,D77 ROX
77283,RENAULT,Autre,0,EQ8 445
77287,RENAULT,Rouge,0,HGZ-4262
77294,RENAULT,Autre,1,OC 1951
77296,HONDA,Autre,0,285 581
77301,RENAULT,Autre,1,89 01PG
77306,VOLKSWAGEN,Autre,0,LIQX 632
77309,PEUGEOT,Autre,1,Q66 HLR
77311,GM,Autre,0,GVRE-263
77314,HONDA,Autre,1,KVF19
77324,TOYOTA,Autre,0,762 682
77325,PEUGEOT,Autre,1,ZK3 51V
77326,SUZUKI,Autre,1,702 SAI
77332,VOLKSWAGEN,Autre,1,ZF9 079
77332,TOYOTA,Autre,1,HKW 609
77351,GM,Autre,0,GVNR-042
77353,RENAULT,Autre,0,ARF-6072
77354,FORD,Autre,0,TBYV 441
77376,MERCEDES-B,Autre,1,EHT 310
77376,NISSAN,Autre,1,117 MLH
77389,DAEWOO,Autre,0,109434
77395,GM,Autre,1,CIC-9771
77395,AUDI,Autre,1,141 BZT
77397,FIAT,Autre,1,GVDF-594
77397,VOLKSWAGEN,Autre,1,GVHT-508
77398,VOLKSWAGEN,Rouge,1,SLX-0794
77404,VOLKSWAGEN,Autre,0,EXM 103
77413,PEUGEOT,Autre,1,RTC 760
77415,VOLKSWAGEN,Autre,1,Q66 YWH
77416,VOLKSWAGEN,Autre,1,478665
77420,MERCEDES-B,Autre,0,HJX82
77444,HONDA,Autre,1,MJY 507
77452,PEUGEOT,Autre,1,MJ4 177
77460,NISSAN,Autre,0,YMA 935
77465,PEUGEOT,Autre,1,ZE5 007
77469,VOLKSWAGEN,Autre,1,315 8ZH
77478,PEUGEOT,Autre,0,767 1EU
77478,FORD,Autre,0,91 98XG
77486,RENAULT,Autre,1,NIR 703
77488,VOLKSWAGEN,Autre,1,WQH 399
77489,GM,Autre,0,53 37JV
77496,PEUGEOT,Autre,0,015 560
77501,MITSUBISHI,Autre,1,09 99ZH
77507,HONDA,Autre,1,718955
77509,GM,Autre,1,56 80WU
77539,RENAULT,Autre,0,01 13VH
77541,RENAULT,Autre,1,610 QLH
77560,PEUGEOT,Autre,0,RPD71
77562,PEUGEOT,Rouge,1,773 RIB
77562,PEUGEOT,Rouge,0,GVGZ-564
77566,HONDA,Autre,1,035 1SY
77577,HONDA,Autre,1,629504
77588,RENAULT,Autre,1,SFF-5392
77593,VOLKSWAGEN,Autre,1,NP 4747
77594,GM,Autre,1,31 29HC
77596,NISSAN,Autre,1,XB 9031
77596,TOYOTA,Autre,1,NEC 911
77596,VOLKSWAGEN,Autre,1,KLE 909
77601,HONDA,Autre,1,443 JBO
77602,MAZDA,Autre,0,GVZK-579
77603,PEUGEOT,Autre,1,IJR82
77603,DAEWOO,Autre,0,VJ3 542
77616,VOLKSWAGEN,Autre,1,VM4 90G
77621,VOLKSWAGEN,Autre,0,MS 4098
77627,GM,Autre,1,322 4SU
77628,RENAULT,Autre,1,JF0 851
77629,VOLKSWAGEN,Autre,1,LET-8576
77630,ALFA ROMEO,Autre,1,DW4 400
77635,FORD,Autre,1,ZV 1906
77637,ROVER,Rouge,0,GVZU-695
77639,SKODA,Autre,1,GVPR-826
77654,VOLKSWAGEN,Rouge,1,WS 3933
77660,PEUGEOT,Autre,1,DJG 125
77661,FORD,Autre,1,KCR-2695
77662,SKODA,Autre,1,PQ 7070
77662,FORD,Autre,1,ISR 388
77663,VOLKSWAGEN,Autre,0,HE4 840
77676,GM,Rouge,1,MEG49
77683,VOLKSWAGEN,Autre,1,PKD51
77684,GM,Autre,0,101 2MH
77686,GM,Autre,1,HFJ-0525
77686,RENAULT,Autre,1,EMN 785
77700,FIAT,Autre,0,327 574
77705,HYUNDAI,Autre,0,367 0RX
77705,VOLKSWAGEN,Autre,1,WTF-2505
77706,RENAULT,Autre,1,GVXQ-989
77706,Autres,Autre,1,539917
77714,FORD,Autre,1,913 1RD
77714,BMW,Autre,1,QTZV 914
77715,GM,Autre,1,778 DSP
77716,AUDI,Rouge,0,IICW 583
77725,RENAULT,Rouge,0,NLH 140
77738,RENAULT,Autre,0,KX9 167
77749,VOLVO,Autre,1,683 VHJ
77753,FORD,Autre,1,KBW 007
77755,VOLKSWAGEN,Autre,1,EQ 6007
77763,HONDA,Autre,1,BE3 161
77769,VOLKSWAGEN,Autre,1,877 SPT
77777,GM,Autre,1,662 WRF
77777,PEUGEOT,Autre,1,GVEJ-143
77777,SUZUKI,Autre,1,YEJ-6653
77779,FIAT,Rouge,0,465237
77797,GM,Rouge,1,FQ4 445
77807,TOYOTA,Autre,1,UJ 3693
77817,VOLKSWAGEN,Autre,1,WCP 767
77817,GM,Autre,1,430 AGG
77824,FORD,Autre,1,EA1 447
77830,MITSUBISHI,Autre,1,FHA 061
77832,MAZDA,Rouge,1,NYN 109
77834,MERCEDES-B,Autre,0,VHS 328
77835,GM,Autre,1,785 2MU
77840,HONDA,Autre,1,284 2IU
77842,FIAT,Autre,1,PCI22
77843,GM,Autre,0,VN2 25C
77850,VOLKSWAGEN,Autre,0,56 53WN
77854,MERCEDES-B,Autre,1,RZ 4372
77854,GM,Autre,0,095 JSK
77860,VOLKSWAGEN,Autre,1,UMW60
77865,MERCEDES-B,Autre,1,321 5UM
77875,PEUGEOT,Autre,1,QKS 663
77876,PEUGEOT,Autre,0,86 96BB
77881,NISSAN,Autre,1,EZR 543
77887,RENAULT,Autre,1,GVHE-425
77887,FORD,Autre,1,819 4AO
77888,FORD,Autre,1,PIY 891
77898,HONDA,Autre,0,756 LHA
77900,RENAULT,Autre,1,TGJ 704
77908,PEUGEOT,Autre,1,549 5ON
77911,GM,Autre,1,BL4 216
77913,CHRYSLER,Autre,0,970 0QG
77915,RENAULT,Autre,1,ITA 755
77915,SKODA,Autre,0,775 3KN
77917,MAZDA,Autre,1,CV8 186
77928,SEAT,Autre,0,174 RMF
77933,FORD,Autre,1,OUYI 462
77934,FIAT,Autre,1,AH 2555
77935,PEUGEOT,Autre,0,63 70ZB
77936,FIAT,Autre,1,272 AQC
77936,VOLKSWAGEN,Autre,1,GVMD-247
77937,FORD,Autre,0,01 08SA
77946,PEUGEOT,Autre,1,YCR 341
77953,GM,Autre,1,VWG25
77966,HONDA,Rouge,1,S54 HYY
77966,HONDA,Rouge,0,GVZT-272
77966,VOLKSWAGEN,Rouge,0,OF 2898
77971,HONDA,Rouge,1,UZ7 55Z
77972,RENAULT,Autre,1,SJP 656
77972,RENAULT,Autre,0,ZNP 308
77980,MITSUBISHI,Autre,1,OG 0878
77986,RENAULT,Autre,1,QTV-7540
77987,VOLKSWAGEN,Autre,1,114 5BN
77990,RENAULT,Autre,0,39 97JB
77994,BMW,Autre,0,001 0QZ
77994,RENAULT,Autre,1,468 5GX
77994,VOLKSWAGEN,Autre,1,142 5NX
78001,ROVER,Autre,0,TQG 565
78012,HONDA,Rouge,1,ZR 4815
78015,RENAULT,Autre,1,JF9 853
78015,MERCEDES-B,Autre,1,774 970
78018,TOYOTA,Autre,1,UNKO 051
78023,GM,Autre,1,731 IFF
78024,VOLKSWAGEN,Autre,0,THF55
78025,VOLKSWAGEN,Autre,0,BGG 274
78026,RENAULT,Autre,1,VQ7 09V
78026,GM,Autre,0,UZL 485
78028,PEUGEOT,Autre,1,HQR 839
78045,VOLKSWAGEN,Rouge,1,GVZU-858
78046,FIAT,Autre,1,RKEA 917
78051,PEUGEOT,Autre,0,GVCO-051
78053,VOLKSWAGEN,Autre,1,26 37ST
78055,TOYOTA,Autre,1,GDU54
78061,FORD,Autre,0,030 138
78061,VOLKSWAGEN,Autre,0,S25 CZZ
78070,RENAULT,Autre,1,KX3 156
78070,GM,Autre,1,015491
78084,BMW,Rouge,0,896853
78085,ALFA ROMEO,Autre,0,GVUD-002
78092,MITSUBISHI,Autre,1,TD 3475
78092,VOLKSWAGEN,Autre,1,BYH 975
78096,FIAT,Autre,1,GVXC-332
78105,GM,Autre,0,WKN 915
78112,MERCEDES-B,Autre,1,GFK 628
78112,LANCIA,Autre,1,SMT 264
78112,LANCIA,Autre,0,KM 6529
78118,FORD,Autre,1,LC5 78W
78121,MITSUBISHI,Autre,1,05 20GB
78131,BMW,Autre,0,R60 JFX
78132,RENAULT,Autre,1,PXK 603
78134,VOLKSWAGEN,Autre,1,400 186
78140,GM,Autre,1,MNT71
78140,SEAT,Autre,0,OBE-9200
78145,FORD,Autre,1,362 935
78153,HONDA,Autre,1,JUB-8632
78155,BMW,Rouge,0,GVIJ-984
78156,MERCEDES-B,Autre,1,YX0 425
78161,VOLKSWAGEN,Autre,1,GC9 81F
78167,PEUGEOT,Autre,0,BT 8447
78168,PEUGEOT,Autre,1,DSP02
78168,FIAT,Autre,1,PG6 89T
78169,SUZUKI,Autre,1,953 QVM
78171,VOLKSWAGEN,Autre,0,525 8JO
78172,PEUGEOT,Autre,0,DQX-3063
78174,FIAT,Autre,1,44 58PO
78174,VOLKSWAGEN,Autre,1,LDQ 376
78180,GM,Autre,1,J03 ELW
78189,GM,Autre,0,NEV 578
78193,RENAULT,Autre,1,QR 1631
78195,RENAULT,Autre,1,IE4 49O
78201,FORD,Autre,1,OGVN 951
78203,VOLKSWAGEN,Autre,0,ECT 918
78209,VOLKSWAGEN,Autre,0,J87 EJS
78219,PEUGEOT,Autre,1,UZ8 591
78220,ALFA ROMEO,Autre,1,LAZ 284
78221,RENAULT,Autre,1,GVMQ-838
78221,SUZUKI,Autre,1,UP 2195
78224,PEUGEOT,Autre,1,SYW 489
78228,BMW,Autre,0,GUB94
78231,PEUGEOT,Rouge,0,KTI 445
78237,RENAULT,Autre,0,GVYW-775
78242,HONDA,Autre,1,OEKM 715
78256,BMW,Autre,1,GQG-8835
78260,PEUGEOT,Autre,1,HW7 241
78261,HONDA,Autre,0,38 16TE
78262,HONDA,Autre,0,STR-8006
78263,HONDA,Autre,0,337630
78264,VOLKSWAGEN,Autre,0,338 099
78286,BMW,Autre,0,KHU 655
78289,Autres,Autre,0,BB4 89Z
78290,HONDA,Autre,1,486414
78306,PEUGEOT,Autre,1,UC 4366
78312,HONDA,Autre,0,815826
78314,VOLKSWAGEN,Autre,0,XC 8749
78334,TOYOTA,Autre,0,FYR-3897
78335,PEUGEOT,Autre,0,WJB 904
78336,SEAT,Autre,1,TFZ 168
78343,RENAULT,Autre,1,JU 8796
78354,DAEWOO,Autre,1,FPQ 317
78365,FORD,Autre,1,XSB 823
78366,RENAULT,Autre,1,ZU0 317
78368,MERCEDES-B,Autre,1,LGY86
78368,RENAULT,Autre,0,389 087
78371,MAZDA,Autre,1,41 09KL
78371,ROVER,Autre,0,962 DXI
78378,AUDI,Autre,0,ZF 6711
78381,PEUGEOT,Autre,1,768 4DB
78383,HONDA,Autre,0,GVRX-291
78387,GM,Autre,1,970 891
78399,HONDA,Autre,0,439 JUY
78400,PEUGEOT,Rouge,1,301232
78412,RENAULT,Autre,1,QY 3136
78426,VOLKSWAGEN,Autre,1,ZU 8898
78459,RENAULT,Autre,0,TVXL 290
78475,RENAULT,Autre,1,DL4 219
78476,RENAULT,Autre,0,517 KUZ
78486,HONDA,Autre,1,UWW 677
78486,SUBARU,Autre,1,C78 QTC
78489,PEUGEOT,Autre,0,AW4 36Z
78499,MITSUBISHI,Rouge,0,25 20NC
78502,GM,Autre,0,GI 4784
78533,BMW,Autre,1,WIP 005
78536,VOLKSWAGEN,Autre,0,UAN 974
78536,FORD,Autre,0,TEC 813
78537,GM,Autre,1,451 8BP
78537,RENAULT,Autre,1,260 731
78544,SUZUKI,Autre,0,603 6WZ
78547,Autres,Autre,0,NCT 006
78547,MERCEDES-B,Autre,0,322 IOR
78556,VOLKSWAGEN,Rouge,0,OUA 188
78561,VOLKSWAGEN,Autre,1,839523
78574,NISSAN,Autre,1,H85 TWS
78575,VOLKSWAGEN,Autre,1,709325
78577,RENAULT,Autre,1,S41 JUC
78578,LANCIA,Autre,0,WJ6 373
78589,PEUGEOT,Autre,1,J51 HYR
78593,VOLKSWAGEN,Autre,1,691 704
78593,GM,Autre,1,342271
78597,VOLKSWAGEN,Autre,0,LBJ-9190
78604,NISSAN,Rouge,1,622 7DD
78610,TOYOTA,Autre,1,261 447
78610,GM,Autre,1,RC 2977
78612,DAEWOO,Autre,0,YZW 267
78612,HONDA,Autre,0,PA 0352
78617,Autres,Rouge,1,QT1 37Y
78622,HONDA,Autre,1,NWH 376
78625,DAEWOO,Rouge,0,YVF 023
78631,MAZDA,Rouge,0,XQK 129
78633,PEUGEOT,Rouge,1,GVDK-788
78658,GM,Autre,1,BZ 9908
78662,VOLKSWAGEN,Autre,1,ZQM 867
78666,SEAT,Autre,1,K13 QGA
78677,GM,Autre,1,EEO 411
78679,GM,Autre,1,256 OYM
78681,VOLKSWAGEN,Autre,1,SGG 990
78690,GM,Autre,1,ZFQ22
78717,TOYOTA,Rouge,1,932 7NN
78718,MERCEDES-B,Autre,1,YJ7 719
78732,GM,Autre,0,057 614
78736,PEUGEOT,Rouge,0,U88 OYY
78747,VOLVO,Autre,1,GB 7384
78747,PEUGEOT,Autre,1,230 PLB
78771,MERCEDES-B,Autre,0,CVFH 693
78771,Autres,Autre,0,GJG-9958
78775,SUZUKI,Autre,0,ES9 77I
78778,RENAULT,Autre,1,TOX 000
78785,RENAULT,Autre,1,AIQ-1667
78806,RENAULT,Autre,0,GVWU-112
78807,LANCIA,Rouge,0,JT2 12U
78821,VOLKSWAGEN,Autre,0,414230
78823,FORD,Autre,1,AZ 5016
78823,TOYOTA,Autre,0,FE9 09F
78830,GM,Autre,1,064 994
78834,TOYOTA,Autre,1,TMI36
78834,TOYOTA,Autre,0,GU5 989
78837,HYUNDAI,Autre,0,TYT 680
78837,FIAT,Autre,1,JQ9 49H
78842,NISSAN,Autre,1,ML0 33X
78850,FORD,Autre,1,ML 2406
78853,RENAULT,Rouge,1,EDY 410
78853,SUZUKI,Rouge,1,YAC04
78853,BMW,Rouge,0,WF 4912
78853,RENAULT,Rouge,0,TGRO 144
78854,GM,Autre,1,695 304
78854,ALFA ROMEO,Autre,1,JGJ 225
78854,RENAULT,Autre,1,LVJ 288
78857,VOLKSWAGEN,Rouge,0,JDLC 265
78863,MITSUBISHI,Autre,1,IQK 355
78866,TOYOTA,Autre,1,911 YBA
78868,RENAULT,Autre,0,GVEA-826
78870,GM,Rouge,1,786 9QR
78885,SAAB,Autre,1,JE1 21H
78887,VOLKSWAGEN,Autre,1,676 8CO
78892,TOYOTA,Autre,1,GPNW 142
78899,PEUGEOT,Autre,1,719 RGT
78905,ALFA ROMEO,Autre,1,168 3XJ
78919,SUZUKI,Autre,1,LN2 91F
78920,SUZUKI,Autre,1,Y07 ABK
78921,VOLKSWAGEN,Autre,1,XBA-9189
78922,VOLKSWAGEN,Autre,1,941 UND
78923,PEUGEOT,Autre,1,UUG 276
78923,FORD,Autre,1,XSP 609
78945,VOLKSWAGEN,Autre,1,TR 4103
78950,DAIHATSU,Autre,1,I69 JEY
78953,BMW,Autre,0,VNT 272
78954,VOLKSWAGEN,Rouge,1,798 HTR
78954,PEUGEOT,Rouge,1,374186
78961,PEUGEOT,Autre,0,GLC 629
78963,RENAULT,Autre,1,IMN 608
78970,PEUGEOT,Rouge,1,GVRQ-507
78970,RENAULT,Rouge,1,SJGC 559
78970,MITSUBISHI,Rouge,1,VM 2293
78983,NISSAN,Autre,0,SR5 044
78990,GM,Autre,1,PSN 234
78991,RENAULT,Autre,1,873 8DI
78993,VOLKSWAGEN,Autre,1,578 DHD
78995,FORD,Rouge,1,586 249
78995,VOLVO,Rouge,1,BRV 735
78996,RENAULT,Autre,1,98 56IG
78996,VOLVO,Autre,1,AMKF 979
79002,RENAULT,Autre,1,897 6KD
79002,RENAULT,Autre,0,700962
79013,FORD,Autre,1,Y96 NAX
79029,FIAT,Autre,1,163 4VM
79035,MAZDA,Autre,1,OG7 26E
79041,FORD,Autre,0,LWU-2039
79043,PEUGEOT,Autre,1,Y42 ZOM
79043,VOLKSWAGEN,Rouge,0,EZ 2503
79051,DAEWOO,Autre,0,B34 FGL
79052,MITSUBISHI,Autre,1,CSH 267
79052,GM,Autre,1,OU3 985
79052,VOLKSWAGEN,Autre,1,KIT 238
79053,SAAB,Autre,1,EJ1 94J
79065,HONDA,Rouge,0,OUJ-5818
79068,RENAULT,Autre,1,479 LQB
79070,TOYOTA,Autre,1,NLBV 351
79071,BMW,Autre,1,127 UHX
79071,VOLKSWAGEN,Autre,1,DC 2333
79071,GM,Autre,1,GPU 088
79071,MERCEDES-B,Autre,1,DY 1708
79073,GM,Rouge,0,XV 7012
79083,HONDA,Autre,1,039053
79088,AUDI,Autre,0,RNA 309
79088,HONDA,Autre,0,JUR 359
79092,HONDA,Autre,1,94 21AI
79098,VOLKSWAGEN,Autre,1,985 HZB
79101,MAZDA,Rouge,1,182 WTK
79104,RENAULT,Autre,1,Q46 BDV
79108,FORD,Autre,0,HP 7344
79122,MITSUBISHI,Autre,1,JDX-2879
79122,FORD,Autre,1,NK2 122
79134,RENAULT,Rouge,1,617 OXY
79148,HONDA,Autre,1,T57 VZL
79152,PEUGEOT,Autre,0,NR 2322
79155,RENAULT,Autre,1,66 00CA
79157,Autres,Autre,1,Z05 NOT
79162,GM,Autre,1,QI 9466
79165,HONDA,Rouge,1,V23 PPJ
79166,FORD,Autre,1,JTR 432
79178,FIAT,Autre,1,97 75KE
79179,TOYOTA,Autre,1,UX 2087
79180,PEUGEOT,Autre,1,QE5 590
79180,HONDA,Autre,1,QA3 76K
79180,RENAULT,Autre,1,W03 XAL
79192,NISSAN,Autre,1,LIJ 705
79192,HONDA,Autre,1,AFI-6379
79194,MAZDA,Autre,1,NJQD 162
79196,FORD,Autre,1,20 72BG
79200,VOLKSWAGEN,Autre,0,348 BQE
79200,FORD,Autre,0,LRP58
79203,NISSAN,Rouge,1,IRN 537
79208,PEUGEOT,Rouge,0,RWY04
79214,TOYOTA,Autre,1,841 100
79216,GM,Autre,1,553 OMD
79219,RENAULT,Autre,1,NUN 796
79221,FORD,Autre,0,UCI53
79229,AUDI,Autre,0,311 YPN
79236,VOLKSWAGEN,Autre,1,FT 2471
79236,FORD,Autre,1,011 NWQ
79236,FIAT,Autre,1,M47 VDZ
79238,VOLKSWAGEN,Autre,0,IT9 730
79259,MERCEDES-B,Autre,1,LSVN 653
79264,GM,Autre,1,AXE 574
79264,VOLVO,Autre,0,670 6ZR
79281,TOYOTA,Autre,1,GPR59
79281,TOYOTA,Autre,0,UX8 25A
79282,HONDA,Autre,1,E89 EAV
79283,SEAT,Autre,1,MMI06
79291,VOLKSWAGEN,Autre,1,392 AGX
79292,FORD,Autre,0,BCV67
79295,HONDA,Autre,1,BWM69
79295,SAAB,Autre,1,GOL-2189
79306,RENAULT,Autre,0,31 18PN
79307,RENAULT,Autre,1,CG 5546
79309,BMW,Autre,0,741 YYG
79323,VOLKSWAGEN,Autre,0,HNDU 774
79325,PEUGEOT,Autre,0,VQ 9700
79326,HYUNDAI,Autre,0,GVRO-778
79328,PEUGEOT,Autre,1,ND1 40U
79331,FORD,Autre,0,KK2 00U
79345,BMW,Autre,1,UV9 162
79353,SUBARU,Autre,1,ZMN 183
79353,HONDA,Autre,1,533 BYN
79357,ALFA ROMEO,Autre,0,GVYM-437
79375,MAZDA,Rouge,1,TXI-9687
79379,PEUGEOT,Rouge,1,HJRI 674
79381,FORD,Autre,0,447 446
79386,VOLKSWAGEN,Autre,0,FXZ 882
79389,MERCEDES-B,Autre,1,ZD 4098
79396,HYUNDAI,Autre,1,WIB 216
79397,MERCEDES-B,Autre,0,GVFW-291
79397,FORD,Autre,0,GVSH-266
79401,RENAULT,Autre,0,O01 JDA
79406,SKODA,Autre,1,BSU-8239
79409,GM,Autre,0,795 3KJ
79413,FORD,Autre,1,ISQ-7350
79433,ALFA ROMEO,Autre,1,101 598
79434,NISSAN,Autre,1,432678
79434,RENAULT,Autre,1,CEY87
79440,RENAULT,Autre,0,KUQP 494
79443,GM,Autre,1,ZFF 339
79445,HONDA,Autre,1,263 HSN
79446,AUDI,Autre,0,SNQ 501
79446,MERCEDES-B,Autre,0,108 FLN
79450,TOYOTA,Autre,1,KXB 027
79460,HONDA,Rouge,1,UJB-9830
79474,MITSUBISHI,Autre,0,195 ZQH
79494,GM,Autre,1,664 179
79531,MERCEDES-B,Autre,0,993 0LP
79536,FORD,Rouge,1,DTF 294
79544,RENAULT,Autre,0,782508
79546,TOYOTA,Rouge,1,G99 GPR
79550,VOLKSWAGEN,Autre,1,349 VDZ
79552,VOLKSWAGEN,Autre,1,192 YKM
79553,VOLKSWAGEN,Autre,1,TWA 903
79554,FORD,Autre,0,CO 5605
79555,FORD,Autre,0,659 9OE
79556,PEUGEOT,Autre,0,O47 DFM
79557,VOLKSWAGEN,Autre,1,LOS 730
79557,GM,Autre,1,GVUJ-418
79563,VOLKSWAGEN,Autre,1,PD1 10R
79570,FORD,Autre,1,CT4 32U
79581,ALFA ROMEO,Rouge,0,76 69HN
79587,MERCEDES-B,Autre,0,SSQ 064
79589,RENAULT,Autre,1,086037
79592,MITSUBISHI,Autre,1,AGQP 069
79593,RENAULT,Autre,0,VE 8939
79597,VOLKSWAGEN,Autre,1,562 HHL
79600,VOLKSWAGEN,Autre,1,JBGM 730
79600,FORD,Autre,1,GVOW-453
79600,RENAULT,Autre,1,083 480
79602,FIAT,Autre,1,828 448
79602,RENAULT,Autre,1,YPK 171
79604,ALFA ROMEO,Autre,1,GGF-1260
79608,NISSAN,Autre,0,872558
79612,VOLKSWAGEN,Rouge,0,DMW 585
79618,PEUGEOT,Autre,1,VH 4445
79620,RENAULT,Autre,1,871675
79624,VOLVO,Autre,1,VCJ66
79625,ROVER,Autre,1,697502
79626,MERCEDES-B,Autre,0,277 4TZ
79627,BMW,Autre,1,JB3 833
79630,SEAT,Autre,1,GVVH-927
79642,RENAULT,Autre,0,259 CDN
79647,PEUGEOT,Autre,1,DA 6090
79649,VOLKSWAGEN,Autre,1,822 YTF
79657,RENAULT,Autre,1,GVTZ-046
79658,RENAULT,Rouge,1,NED07
79663,SEAT,Rouge,1,HHB-9273
79665,AUDI,Autre,1,DPG-3811
79667,GM,Autre,1,157981
79686,VOLKSWAGEN,Autre,1,GVPK-589
79690,BMW,Autre,0,WO 2173
79699,TOYOTA,Autre,1,FFX85
79703,RENAULT,Autre,0,SIZF 659
79710,VOLKSWAGEN,Rouge,1,T96 SXR
79723,FORD,Autre,1,10 77ZC
79733,VOLKSWAGEN,Rouge,0,510 OJS
79739,RENAULT,Autre,1,X84 EYG
79739,PEUGEOT,Autre,1,79 00OX
79742,VOLKSWAGEN,Autre,1,GU 1100
79747,RENAULT,Autre,1,WM 0591
79750,TOYOTA,Autre,1,575 UEY
79754,GM,Autre,1,OKX 441
79754,MITSUBISHI,Autre,1,YE 0867
79762,BMW,Autre,0,WDM 632
79763,NISSAN,Autre,1,AJB 363
79763,BMW,Autre,1,HOA 233
79766,VOLKSWAGEN,Autre,1,RMI 048
79769,VOLKSWAGEN,Autre,0,TXV-1907
79776,ROVER,Rouge,0,841556
79787,MERCEDES-B,Autre,0,YGD 465
79790,GM,Autre,0,ZCQ 823
79791,FORD,Autre,1,NHO55
79794,FIAT,Autre,1,GVND-283
79796,Autres,Autre,1,RDE-9951
79803,AUDI,Autre,0,ALD 439
79809,AUDI,Autre,0,SZD 172
79809,GM,Autre,0,96 11UP
79812,VOLKSWAGEN,Autre,1,844 656
79812,MERCEDES-B,Autre,1,KUF63
79812,DAIHATSU,Autre,1,ILR 792
79817,VOLKSWAGEN,Autre,0,CQE 180
79822,MERCEDES-B,Autre,0,JLX39
79824,SUZUKI,Autre,1,WIE-6512
79825,SEAT,Autre,1,246 4KK
79831,RENAULT,Autre,1,VRU 944
79832,VOLKSWAGEN,Autre,0,R50 XQC
79852,VOLVO,Autre,1,XUC 031
79853,MERCEDES-B,Autre,1,SGU-8986
79861,FORD,Autre,0,254 OOZ
79870,SUZUKI,Autre,1,DXF 352
